# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = hierarchical_v5_model
# start_datetime = 2021-11-19 20:54:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/d5xeld7y.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/hierarchical_v5-202111192254-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_mu,alpha_sigma,beta_mu.1,beta_mu.2,beta_mu.3,beta_mu.4,beta_mu.5,beta_mu.6,beta_mu.7,beta_mu.8,beta_mu.9,beta_mu.10,beta_mu.11,beta_mu.12,beta_mu.13,beta_mu.14,beta_sigma.1,beta_sigma.2,beta_sigma.3,beta_sigma.4,beta_sigma.5,beta_sigma.6,beta_sigma.7,beta_sigma.8,beta_sigma.9,beta_sigma.10,beta_sigma.11,beta_sigma.12,beta_sigma.13,beta_sigma.14,alpha.1,alpha.2,alpha.3,alpha.4,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.1.14,beta.2.14,beta.3.14,beta.4.14
-266.211,0.951766,0.0330885,6,63,0,319.124,-0.0142036,0.0529019,0.195696,0.242273,-0.240471,-0.0589334,0.73348,0.876825,0.668512,0.417297,-0.0331168,0.738116,-0.176816,-2.09273,0.325038,-1.37202,0.497409,0.107698,0.599332,0.0345961,0.359845,0.987943,0.850467,0.296287,0.266858,1.00432,0.749853,0.793512,0.130712,0.246465,-0.0012557,0.031085,-0.0811888,-0.0361888,-0.0321447,0.555063,0.31268,-0.251256,0.17956,0.349583,0.23569,0.284336,-0.595301,0.12106,-0.563757,-0.572881,-0.0627583,-0.114517,-0.0516252,-0.0257305,0.569668,1.0027,0.386199,0.657748,1.75949,0.163201,1.28377,1.10605,1.83823,-0.221937,0.90429,0.177768,1.05145,0.214867,0.466299,0.51191,-0.0590124,-0.327112,0.0461692,0.193472,-0.803442,0.0388179,0.266673,0.326652,0.408033,0.347052,-1.33455,-0.429518,-2.29913,-2.82117,-3.02754,-2.5673,0.342141,0.419358,0.0307846,0.25027,-1.14936,-1.08192,-1.67035,-1.44856
-271.919,0.931359,0.0330885,8,255,0,307.369,-0.407246,0.0477121,0.224112,0.0184916,0.0411429,-0.0897182,0.255478,1.58948,1.17779,1.3898,-0.0452756,-0.955179,0.187585,-3.07411,-0.194466,-0.870903,0.35554,0.145621,0.534739,0.0450111,0.155142,0.0767182,0.612244,0.551947,0.403062,1.30222,2.02763,0.885118,0.108755,0.113827,-0.390702,-0.496041,-0.4273,-0.352837,-0.000540851,0.592222,0.60468,0.160867,0.0484811,0.0111188,0.0206804,-0.140653,-0.717887,0.00848401,-0.348427,-0.471831,-0.106167,-0.0322994,-0.0943685,-0.115363,0.51518,0.158577,0.286994,0.110281,1.54873,1.42439,1.77815,1.6299,1.75164,1.02909,1.0423,0.969982,1.37674,1.32781,0.67762,1.8075,0.140898,-0.734447,-0.332188,-0.0177558,-0.16219,-0.514176,0.0931534,-1.77285,0.504538,-0.150731,-0.343441,-2.01096,-2.0141,-2.69666,-3.73033,-2.10299,-0.136045,-0.12764,-0.258565,-0.120553,-0.651573,-0.830248,-1.05633,-0.789196
-275.575,0.884903,0.0330885,6,63,0,312.604,0.120767,0.109271,0.55906,-0.183169,0.235619,-0.0485348,0.415812,1.47739,0.683911,1.0111,-0.895643,-0.42515,-0.970417,-3.06368,-0.0548486,-1.49388,0.411369,0.197715,0.67616,0.0628607,0.0610268,0.957656,0.948737,0.150869,0.766904,0.230233,1.14786,1.02119,0.0376422,0.305891,0.0751216,0.00416093,0.217246,0.10807,0.155779,0.0338437,1.03094,0.415458,-0.00355932,0.0791273,-0.0546773,-0.372689,-0.434841,0.083154,-0.0234293,-1.01937,-0.0929295,-0.067829,-0.000673316,0.0202868,0.325561,0.428235,0.372156,0.344429,2.10516,1.66338,0.945185,2.27521,1.59551,1.47973,0.537244,1.05848,1.19716,1.07562,1.35189,0.73859,-0.422576,-2.17074,-0.891532,-0.394948,-0.409569,-0.790728,-0.672163,-0.0327926,0.868365,0.202363,-2.40979,-2.10864,-2.69557,-3.04422,-2.01965,-2.7399,-0.0647653,-0.014512,-0.058231,-0.022581,-1.50653,-1.457,-1.71573,-1.65288
-277.891,0.764603,0.0330885,4,26,1,317.83,0.226473,0.0537031,0.500156,-0.207158,0.245651,-0.0295557,0.342589,1.55367,0.772953,1.07552,-0.902059,-0.470744,-1.30013,-3.1428,-0.164248,-1.30968,0.442335,0.30384,0.70113,0.0549994,0.0558623,0.970224,0.983727,0.228921,1.31606,0.232093,1.03134,1.93863,0.0415202,0.324116,0.254918,0.30523,0.191775,0.229762,0.150088,0.132585,1.01807,0.359666,-0.0344631,-0.128914,-0.0807427,-0.247356,-0.487658,0.0888741,0.00692536,-1.08189,0.00707248,-0.0870279,-0.0595543,-0.0487065,0.312963,0.34566,0.4204,0.375785,2.01172,1.66702,1.19545,2.43155,1.39703,1.29862,0.508434,1.03226,1.07471,1.15215,1.39374,0.817117,-0.322574,-2.26534,-1.06092,0.0601914,-0.666179,-0.219432,-0.598723,-0.427919,0.706472,0.175686,-1.82643,-2.11922,-2.28777,-3.03078,-1.92672,-2.85832,-0.19463,-0.129877,-0.151552,-0.110584,-1.66151,-1.2689,-1.76437,-1.13344
-285.767,0.702659,0.0330885,6,111,0,329.542,-0.132939,0.0761453,0.430383,0.0206525,0.581742,-0.00552597,0.55754,1.86622,1.2365,0.768058,-1.09607,-0.944298,-0.0415532,-3.10801,-0.0596782,-0.6237,0.419611,0.08256,1.16682,0.0380989,0.193241,0.310382,0.699991,0.596416,0.965176,1.00153,1.82231,0.282771,0.0465166,0.907,-0.178823,-0.0645857,-0.209709,-0.0601928,0.203481,1.0418,0.449352,0.272189,0.0464398,0.222879,0.0660412,0.11287,-0.329376,0.41084,-0.33331,-0.492632,-0.0535102,0.0482324,-0.0102309,0.0385775,0.717286,0.427941,0.51835,0.472483,2.08184,1.84201,2.18088,1.6637,1.30884,0.991406,-0.264575,2.50816,1.12134,0.991284,1.11771,0.883556,0.336418,-1.18038,-0.839898,-0.397172,-0.122153,-1.25077,0.0251469,-0.445198,0.493675,-0.677253,-2.68135,-2.83871,-2.6135,-2.62714,-3.05604,-2.74723,-0.0596064,-0.0899234,-0.0956676,-0.0685394,-0.475244,-0.128161,0.364021,-2.11131
-285.202,0.777266,0.0330885,7,127,0,333.754,-0.186687,0.0677937,0.307186,0.0396039,-0.508182,0.0433778,0.236541,1.27086,0.382562,0.63148,0.629114,-0.423894,-0.0256357,-2.37579,0.149448,-0.588432,0.205616,0.287245,0.93036,0.513114,0.0485474,0.353559,0.643618,0.720931,1.8244,0.238895,1.2974,0.727281,0.0863817,0.770224,-0.128337,-0.188429,-0.230453,-0.236996,0.322835,0.65781,0.38394,0.206722,0.0875818,0.252019,-0.0252215,-0.194752,-0.77144,0.329295,-0.116641,0.0228976,0.0143041,-0.319952,-0.184732,-0.202122,0.331199,0.285947,0.264132,0.144713,1.14673,1.31525,0.809147,1.72725,1.99406,0.824536,0.529633,-0.126827,0.880603,1.06796,0.878301,0.826935,0.572737,-1.54691,-0.646146,-0.119747,-0.185658,0.0635668,-0.232453,-0.251228,0.971081,0.566084,-0.340626,-1.52426,-2.83934,-3.14774,-2.17923,-1.76449,0.292452,0.0981861,0.234582,0.189249,-1.3393,-0.381137,-1.83053,-0.772404
-286.725,0.914365,0.0330885,6,89,1,327.247,-0.282332,0.0579105,0.31731,0.0687287,-0.35852,-0.0975756,0.392644,0.87086,0.117211,0.697674,-0.0175786,0.228032,0.637165,-2.23304,0.168255,-0.309726,0.389897,0.454583,0.668734,0.365798,0.121611,0.614051,1.78685,0.435674,0.595852,0.315842,0.97838,0.658156,0.0726885,0.86423,-0.305587,-0.299443,-0.327918,-0.278258,0.320342,0.481223,0.556114,0.0429817,0.0582257,-0.346777,0.207459,-0.425402,-0.751623,0.132482,0.0739496,-0.157801,-0.109469,-0.343678,-0.00692116,-0.686592,0.351053,0.322006,0.359577,0.487567,1.42771,1.44173,0.893464,0.730934,2.31343,0.418109,-0.728726,0.141306,0.770935,0.998065,0.939796,0.361301,0.432308,-0.939027,-0.0208856,0.147231,0.290575,0.258249,0.706102,0.644398,1.72034,-0.325005,-1.52454,-0.737814,-2.25357,-3.24647,-2.43647,-2.06985,0.0283262,0.115372,0.129559,0.171784,-0.947336,-0.246023,-0.526162,-1.01142
-285.517,0.829896,0.0330885,4,28,1,334.672,-0.306484,0.0658525,0.303222,0.077361,-0.353918,-0.0904625,0.375239,0.915901,0.185235,0.649164,-0.0408034,0.344181,0.703131,-2.21894,0.105256,-0.356586,0.372525,0.537636,0.819549,0.345413,0.119012,0.668019,1.84904,0.426045,0.602044,0.334012,1.04188,0.68463,0.0754814,0.906125,-0.268967,-0.271771,-0.296519,-0.302173,0.330366,0.535519,0.526257,0.0684296,0.0508421,-0.312724,0.208407,-0.465966,-0.73213,0.113139,0.109441,-0.167193,-0.134685,-0.30183,0.00697478,-0.711215,0.359764,0.321443,0.360449,0.45438,1.48141,1.49081,0.937696,0.802467,2.36383,0.374377,-0.659411,0.123427,0.801209,0.94914,0.992106,0.352271,0.426769,-0.912104,-0.0131299,0.229048,0.33981,0.237775,0.488336,0.699076,1.63246,-0.302418,-1.57411,-0.739268,-2.37531,-3.18479,-2.4395,-1.99288,0.0328486,0.126591,0.065566,0.191784,-1.08587,-0.276501,-0.642876,-0.860966
-283.785,0.859049,0.0330885,7,127,0,329.052,-0.208686,0.124545,0.714208,0.142764,-0.835866,-0.231961,0.306813,1.5241,1.00452,0.259621,0.0687017,-0.373586,-0.321613,-2.39605,0.32315,-0.889943,0.719273,0.368684,0.528234,0.371143,0.197485,0.175358,0.566427,0.787083,0.416641,0.0576464,1.00956,0.096018,0.112598,0.836733,-0.264485,-0.163163,-0.179718,0.00807555,-0.0518694,1.1108,0.450812,-0.240675,0.0254453,0.129685,-0.132133,0.333126,-0.462941,-0.0431838,-0.993371,-1.05403,0.223702,-0.00245495,-0.460105,-0.259239,0.294183,0.35221,0.119226,0.284864,1.69792,1.56034,1.47841,1.70494,0.741969,-0.0253044,0.967131,1.03638,1.44656,0.0700907,-0.0166957,0.690826,-0.0384861,-0.578824,-0.3872,0.4013,-0.297247,-0.32743,-0.222981,-0.362706,0.637986,-1.17496,-1.85844,-2.6498,-2.27361,-2.40725,-2.42766,-2.57334,0.26188,0.365623,0.505086,0.31232,-0.434066,-2.52457,-2.3179,-2.21624
-285.419,0.999492,0.0330885,7,127,0,332.777,-0.579795,0.485709,0.738269,0.162051,-0.680369,0.354682,0.0366172,1.39307,0.713885,0.51705,-0.218952,-0.628497,0.0793238,-2.31946,0.641711,-2.02124,0.71182,0.147363,0.352634,0.355381,0.398971,0.187619,0.795167,0.634468,1.26803,0.139234,2.74862,0.0486879,0.140476,0.810563,-0.314231,-0.514147,-0.66996,-0.414963,0.204446,1.35839,0.449104,-0.104042,0.0936425,0.212403,0.00957464,0.437379,-0.546423,-0.338118,-0.758288,-0.798821,0.055066,0.521259,-0.154336,0.0944561,0.106004,0.591358,0.0634451,-0.380159,1.57152,1.59543,1.69589,1.41905,1.90632,-0.0454998,0.765412,0.730142,1.11281,-0.314538,0.280116,0.637616,0.0511826,-1.50211,-0.962157,-0.066824,-0.609781,-0.693686,-0.869679,-0.696317,0.716451,-1.32167,-1.46362,-2.29776,-2.36606,-2.38275,-2.31367,-2.21936,0.667675,0.746167,0.641429,0.553328,-1.07453,-1.17591,-0.531486,-1.39614
-270.043,0.956047,0.0330885,7,127,0,319.248,-1.19287,0.055788,-0.0710334,0.114684,-0.27886,-0.517697,0.510712,1.08252,0.664972,1.08093,-0.0716551,0.274606,-0.586747,-2.4066,0.143567,-0.181154,0.146793,0.287231,0.113421,0.80063,0.208115,1.24582,0.323181,0.165462,0.581629,0.140689,1.79165,0.141812,0.109724,0.341888,-1.20931,-1.18864,-1.27609,-1.2171,-0.0731588,-0.321488,0.208354,0.00189119,0.0225369,0.051373,0.124944,0.0670334,-0.537091,-0.342143,-0.0846319,-0.234514,0.0112249,-1.11915,-0.485716,-0.47527,0.690716,0.462848,0.544023,0.422909,2.62581,0.622907,1.31762,2.1303,1.25838,0.749871,0.506321,0.852138,0.995559,1.18585,1.30426,1.01589,0.49614,0.0481869,0.447212,0.143721,0.307771,0.490174,0.362424,0.327103,1.0963,0.985741,-0.874016,-2.17711,-2.30467,-2.52752,-2.48034,-2.29388,0.00107114,0.0943383,0.213759,0.250047,-0.534827,0.488186,-0.143055,0.267838
-274.514,0.941823,0.0330885,7,127,0,313.312,-0.989627,0.0762753,0.204993,0.115744,-0.211679,-0.313923,0.737723,1.17158,1.31349,1.35206,-0.211444,-0.0713121,0.933184,-1.97747,0.407686,-0.304204,0.208408,0.0424408,0.446109,0.311178,0.2392,0.663631,0.28492,0.140834,0.441871,0.281222,1.8083,0.0970838,0.266598,1.1027,-0.965488,-0.894166,-1.01572,-0.960597,0.0810023,0.547736,0.0694711,-0.133441,0.168098,0.091291,0.168754,0.189724,-0.327272,-0.0421351,-0.14787,-0.513204,0.0315118,-0.879423,-0.103112,-0.453241,0.600722,0.87832,0.341469,0.506821,1.72531,0.50021,1.18666,2.41262,1.27236,1.10999,1.07779,1.28927,1.42312,1.20901,1.1317,1.44926,0.156439,0.0421684,-0.089314,0.572157,-0.319985,0.0618187,-0.385359,-0.0292971,1.32817,1.27491,-0.678557,-1.98165,-1.8595,-1.97252,-2.14909,-2.05424,0.139807,0.472575,0.434974,0.304865,-0.0725007,-0.440938,-0.557657,-1.63974
-272.84,0.972082,0.0330885,7,255,0,315.081,-0.297464,0.0475122,0.141506,0.11496,-0.587567,-0.451707,0.172359,1.03926,1.38764,0.0726646,-1.02258,-0.310676,-1.33991,-2.0767,0.629673,-0.496743,0.23912,0.224507,0.184715,0.383375,0.469117,0.479818,0.106004,0.360221,1.31857,0.177603,1.00361,0.0496525,0.15492,1.08715,-0.205611,-0.329983,-0.272102,-0.322234,-0.133764,0.157909,0.653489,0.073397,-0.000819114,0.118385,-0.111682,0.229324,-0.652976,-0.446952,-0.352544,-0.50452,-0.234624,0.0797217,-0.773618,-0.266171,0.44037,0.694537,0.611921,0.317387,2.03155,1.14211,0.813569,1.79701,1.3112,1.28033,1.40939,1.34105,0.133899,0.101645,0.102312,0.181434,0.0692057,-1.78562,-0.0635416,-0.747531,-0.277828,-0.371788,-0.455452,-0.0729902,0.516396,-0.854124,-1.80158,-1.93071,-2.013,-2.12299,-2.17222,-2.07712,0.577617,0.677384,0.822636,0.528559,-0.915065,0.482879,-0.214153,-1.50125
-275.377,0.871073,0.0330885,6,63,0,324.932,-0.312281,0.0612415,0.127632,0.15555,-0.668886,-0.495394,0.13939,1.19037,1.2483,0.238226,-0.823454,-0.410101,-1.53684,-2.09595,0.603421,-0.547323,0.283521,0.191848,0.27469,0.437509,0.329205,0.422529,0.150803,0.455574,1.24653,0.187464,0.997087,0.050253,0.22643,1.02499,-0.343385,-0.235564,-0.334918,-0.243896,-0.0950498,0.105001,0.660979,0.139104,-0.00568815,0.0925404,-0.126709,0.269243,-0.642182,-0.364389,-0.3919,-0.556315,-0.223348,0.0576724,-0.796774,-0.272986,0.42069,0.766867,0.63852,0.308307,1.97466,1.12266,0.813038,1.63792,1.39321,1.1769,1.37266,1.29638,0.260973,-0.0536404,0.214524,0.267226,0.0297552,-1.82977,-0.0774039,-0.71594,-0.219161,-0.49367,-0.703553,-0.431913,0.807799,-1.16194,-1.80645,-1.94228,-2.15603,-2.07745,-2.09607,-2.1201,0.454586,0.611339,0.804515,0.594609,-0.945589,0.34236,-0.240822,-1.36593
-278.901,0.788663,0.0330885,5,47,1,325.688,-0.322575,0.0344136,0.196363,0.246199,-0.545906,-0.584912,0.298149,1.31426,1.24453,0.215608,-0.791915,-0.601547,-1.2276,-1.97804,0.481312,-0.635936,0.378647,0.278547,0.190877,0.677455,0.444223,0.264042,0.117987,0.432169,1.15146,0.14809,0.960427,0.0655951,0.199277,0.987491,-0.426891,-0.292865,-0.350058,-0.330182,-0.110162,0.326831,0.736243,0.267906,-0.172808,0.229701,0.001439,0.213634,-0.592541,-0.438389,-0.456692,-0.444075,-0.243872,-0.0733942,-0.804339,-0.434792,0.463223,0.719423,0.540533,0.31758,1.8686,1.17199,0.776744,1.5779,1.23219,1.23506,1.2174,1.03518,0.351569,-0.286086,0.292651,0.233581,0.304733,-1.2972,0.117058,-0.727578,-0.429132,-0.750916,-0.581571,-0.364907,0.784912,-0.582533,-1.06163,-1.95986,-1.91921,-1.9824,-1.97095,-1.98337,0.476747,0.805508,0.552483,0.120794,-1.06906,0.366024,-0.283929,-0.931586
-287.781,0.880395,0.0330885,7,127,0,330.009,0.134641,0.689745,-0.618238,0.256716,-0.403045,0.617199,0.549963,1.22011,1.03128,1.16408,-1.50135,-1.21297,-0.0493098,-1.36407,0.893922,-1.24292,0.884204,0.284827,0.121872,0.975884,0.257894,0.502598,0.106455,0.895802,0.632744,0.430195,1.86103,0.109919,0.432828,1.0436,0.484538,0.778512,-0.0283286,-0.314233,0.280541,-0.245422,-0.0087717,-0.597438,0.215684,0.177908,0.214987,0.316899,-0.580667,-0.351526,-0.333983,-0.39585,0.244574,-0.822464,-0.521731,-0.386295,0.609343,0.566214,0.676134,0.765607,1.53761,0.415217,1.29611,0.949516,1.18555,0.958063,1.14626,1.02896,1.00773,0.311543,1.03054,1.00521,-0.625313,-2.12267,-1.90999,-1.00985,-1.45914,-1.92365,-1.20816,-1.14413,-0.720135,-0.670067,-2.49085,-1.45109,-1.34306,-1.48868,-1.36452,-1.21962,0.787329,1.05724,1.12382,1.58744,-0.853812,-0.503739,-0.218695,-0.982013
-292.972,0.939992,0.0330885,7,127,0,345.334,0.0854892,0.347324,-0.35639,0.159638,-0.160568,0.250559,0.390174,0.825663,0.496958,0.190211,-1.49258,-1.01618,-0.522658,-1.44293,1.12621,-0.220225,0.737969,0.224918,0.285684,1.20295,0.386133,1.16914,0.258314,0.383683,0.608827,0.455123,1.92496,0.27775,0.392148,0.726612,0.0581622,0.473407,0.403951,0.434047,0.383231,0.670376,0.286865,-0.948871,0.026489,0.229016,0.152029,0.659454,-0.319111,-0.0577408,-0.110411,-0.0922247,0.171955,-1.07101,-0.394033,-0.448036,0.34744,0.87638,0.517183,0.355891,1.89266,0.804597,1.55291,1.61489,0.822298,0.593912,0.405259,0.933047,1.10012,0.468439,0.231081,0.205311,-1.34816,-2.10871,-1.85224,-1.52912,-1.15561,-1.07137,-0.991743,-0.79075,-0.302132,0.225765,-3.27163,-2.44881,-1.44344,-1.54357,-1.58265,-1.29106,1.24615,0.592743,1.10106,1.19494,-0.438351,-1.0187,-0.29791,-1.52766
-289.144,0.99476,0.0330885,7,127,0,332.329,0.327281,0.277088,-0.180157,0.227528,-0.0187067,0.264031,0.645475,1.27062,0.95481,0.562219,-1.55218,-1.20151,-0.709987,-1.99808,0.873507,-0.948306,1.05054,0.239279,0.181974,0.682541,0.371944,0.387519,0.347243,1.033,0.338877,0.315859,2.88227,0.118072,0.281982,0.653944,0.29733,0.369908,0.235106,-0.204599,0.186071,0.490935,0.344398,-0.733611,0.00289923,0.175096,0.0408542,0.437283,-0.419375,-0.0836905,-0.139169,-0.256179,0.216582,-1.00407,-0.288344,-0.635749,0.350405,0.684769,0.735161,0.355914,1.82611,0.713224,1.66263,1.82714,1.28878,0.437508,0.693404,0.97051,0.850841,0.240575,-0.113148,0.219301,-0.76023,-1.40058,-1.97495,-1.82507,-1.03022,-1.92501,-1.28149,-1.13856,-0.293554,-0.491049,-3.00885,-2.13386,-1.98144,-1.93973,-1.88412,-1.96077,0.544504,0.678904,1.19339,1.09767,-0.386975,-1.13012,-0.195425,-0.576148
-281.663,0.955762,0.0330885,7,127,0,328.465,-0.690985,0.894709,0.0268292,0.145277,-0.255665,-0.563407,0.746083,1.53577,1.33981,1.05502,-1.12791,-0.971977,-1.07366,-1.41279,1.18853,-0.497843,0.334845,0.27091,0.602039,0.48106,0.770417,0.384228,0.13942,0.54797,0.687449,0.6442,0.437086,0.0829453,0.0844489,1.91286,0.158701,-0.674787,-1.02276,-1.87875,0.0389145,0.525673,0.216334,-0.369233,0.00511162,0.640029,-0.065803,0.0909488,-0.626564,-0.175096,-0.517442,-0.779051,-0.0661582,-0.235956,-0.700881,-0.354551,0.762428,0.691705,0.436257,-0.145155,1.68145,1.68526,1.52369,1.7069,1.44087,1.35398,1.61468,1.44409,1.14638,1.22443,0.814763,1.17055,-1.28548,-2.56373,-0.786877,-0.070325,-1.63083,-1.80401,-1.41718,-0.311086,-0.693799,-1.74079,-1.92025,-1.4616,-1.45554,-1.41912,-1.42711,-1.36582,1.18763,1.1316,1.18326,1.38323,-0.889906,1.07521,-0.722237,-1.52411
-294.447,0.946981,0.0330885,7,127,0,327.444,-0.682485,0.952176,-0.100399,0.215395,-0.206399,-0.290972,1.13186,1.64242,1.48295,0.635058,-0.342144,-1.74592,-0.222465,-1.27462,1.33757,-0.379123,0.551628,0.453105,0.675609,0.574726,0.468562,0.0902753,1.4312,0.193105,0.75473,0.634934,0.63269,0.258671,0.0845576,1.5296,0.123295,-1.92406,-1.64764,-0.427942,0.00870512,0.0627542,-0.356262,-0.165186,-0.0753783,0.720368,-0.00735712,0.0135029,-0.646383,0.560801,-0.366378,-0.197119,0.238608,-0.394414,-0.69573,-0.803531,0.671923,0.958014,0.329079,0.591557,1.74174,1.47776,1.77935,1.57831,1.8573,2.33727,1.20989,2.52541,0.885288,0.448197,0.412255,0.386957,-1.32068,-1.23576,-1.17505,-0.588369,-1.89467,-2.14411,-0.365178,-1.84099,-0.873171,-0.357301,-0.708353,-1.50995,-0.991724,-1.47129,-1.55619,-1.18369,1.29216,1.33474,1.29959,1.30565,0.554793,-0.251406,-0.40219,-1.45894
-294.209,0.76614,0.0330885,7,127,0,340.593,-0.431326,1.02398,-0.235083,0.376934,-0.232663,-0.230841,1.20828,1.68786,1.49086,0.383961,-0.794191,-1.45136,-0.73779,-1.30312,1.39948,-0.900483,0.692213,0.484101,0.821941,0.528135,0.664018,0.153024,0.851314,0.267587,0.850034,0.471435,0.599759,0.313061,0.0708901,0.859079,-0.080259,-1.70041,-1.44029,-1.09421,0.0149087,-0.0151354,-0.484102,-0.1587,-0.0624764,0.678401,0.0756076,-0.15322,-0.583927,0.581285,-0.450891,-0.322448,0.0885781,-0.240279,-0.65536,-0.540611,0.62481,0.956683,0.488089,0.508411,1.7765,1.73796,1.62798,1.76802,1.55555,1.71491,1.40944,2.24593,0.93273,0.37425,0.537182,-0.0742195,-1.1277,-0.251549,-0.771149,-0.349283,-1.83128,-2.12942,-0.413662,-1.96935,-0.87887,-1.00635,-0.721575,-1.67096,-0.87832,-1.58124,-1.57262,-1.31506,1.41901,1.32206,1.42324,1.35746,0.253281,-0.345609,-0.946539,-1.63611
-280.918,0.966912,0.0330885,7,127,0,339.374,-0.85147,0.531212,0.519054,0.0192705,-0.430618,-0.367278,0.843962,1.68185,1.28,0.622027,-2.22271,-0.172263,-0.402061,-1.24043,1.37003,0.0493922,0.833723,0.200765,0.0511561,0.492014,0.95461,0.119496,1.02058,0.390678,1.30429,0.347423,2.07872,0.0456938,0.184274,0.677194,-1.09017,-1.22673,-0.636652,-0.877463,0.0517095,0.558544,0.729031,0.0488814,0.140568,0.193536,0.297488,-0.260829,-0.445759,-0.500374,-0.353476,-0.501215,-0.000411301,-0.690751,-0.454968,-0.208364,0.70638,0.668165,0.950184,0.0860156,1.80273,1.74765,1.53138,1.66433,1.71869,0.2382,0.033117,0.306657,1.07234,0.11733,0.489098,0.503613,-0.0434474,-1.25997,-1.12622,-1.33796,-0.383165,-0.485472,-0.464231,-0.0737478,0.525146,0.0407302,-2.43719,-3.2069,-1.20995,-1.24392,-1.34879,-1.21301,1.31146,1.43706,1.50136,1.75769,-0.212663,-0.240051,0.201234,-0.277726
-277.714,0.998263,0.0330885,7,127,0,331.278,-0.957006,0.530793,0.390389,-0.155141,-0.32532,-0.185986,0.408329,1.35046,0.830944,0.585085,-0.0894212,-1.07204,-0.165503,-0.879184,1.21639,-0.145427,0.113556,0.723103,0.207878,0.234528,0.150614,0.0507764,0.538546,1.60249,1.39461,0.543279,1.36637,0.0645153,0.420475,0.593004,-0.529963,-1.31333,-1.2585,-1.02631,0.475446,0.276287,0.269442,0.490291,-0.340159,0.294445,-0.48702,0.0351748,-0.424599,-0.228341,-0.388156,-0.552489,0.0426741,0.0684873,-0.149012,-0.0879876,0.342025,0.54647,0.519055,0.48793,1.29105,1.36607,1.31179,1.40902,1.76189,1.24319,1.03763,0.609984,1.44459,1.55407,0.776209,-0.374682,-0.536743,-1.69709,-1.14851,-0.246093,-1.06021,-1.52575,-1.69795,-1.45615,0.281278,-0.542216,-2.41711,-1.73674,-0.920237,-0.81362,-0.876575,-0.893264,1.5299,1.53728,1.56778,1.24083,-0.0489319,0.060609,-0.781833,0.0988395
-260.921,0.966164,0.0330885,6,63,0,310.515,-0.241844,0.450288,0.224702,-0.0801905,-0.59561,-0.218283,0.456391,1.22435,1.07888,0.710419,-0.622074,-0.975134,-1.31719,-1.2997,1.54106,0.00418735,0.368013,0.159964,0.0711047,0.206256,0.0662019,0.15636,0.448051,0.625408,1.37956,0.198559,0.819755,0.0454916,0.342686,0.412396,-0.289128,-0.8105,-0.85711,-0.804106,0.053742,0.597072,0.39595,0.212601,-0.217825,0.373038,-0.0638604,0.0627342,-0.586131,-0.57697,-0.526271,-0.586306,0.0293288,-0.105916,-0.128734,0.00106452,0.563259,0.558042,0.349936,0.50476,1.25727,1.09387,1.43492,1.07306,1.10735,0.55997,1.32814,1.0183,1.43389,0.426846,0.679154,0.782794,-0.209297,-2.09048,-1.62353,-0.345296,-0.770155,-1.07362,-0.987837,-0.847815,0.0658421,-0.546819,-1.88566,-2.00957,-1.30314,-1.31694,-1.29153,-1.30083,1.21477,1.74946,1.55307,1.72266,0.102234,-0.633817,0.580307,-0.118843
